"state","county","inperson","total_votes","inperson_pct","pre_covid_cases","post_covid_cases","pre_week_diff","num_prec_pc","pop_2018","med_age","medIncome_2018","pctPovty_2018","unplmtRate_2018","noins_u65_2018","pctUrban_2010","pct_vet","avg_householdsize","pct_snap","pctno_hs","pctcollege","popDens","pct_black","pct_hisp","pct_asian","pct65plus","pct4064","pct1840","pctTrump_2016","inperson_1000","turnout","pre_election_rate","post_election_rate","state_pre_rate","state_post_rate","state_inperson_rate"
"Iowa","Polk",117819,258755,0.455330331781028,2284,5599,490,36.3297509872661,487204,34.7,68479,9.9,2.5,58,95.1,0.0569597129744419,2.48,0.134890107634584,8.5,36.1,750.5,0.0687453304981076,0.0852681833482484,0.0507754451933892,0.0955349299266837,0.303628459536457,0.307189596144531,0.408987829437,117.819,0.241826832292017,468.797464717038,1149.21059761414,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Pottawattamie",18301,45744,0.400074326687653,590,1413,12,42.7656549025478,93533,38.5,56337,11.8,2.3,61,73.6,0.084633231052142,2.48,0.157131707525686,10.5,21.2,98,0.0162830231041451,0.0784642853324495,0.00935498700993232,0.142548619203917,0.319534282018111,0.25631595265842,0.578814000853,18.301,0.195663562592882,630.79340981258,1510.6967594325,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Poweshiek",3855,10140,0.380177514792899,83,169,11,53.4787956575218,18699,41,56170,10.6,2.3,54,48,0.070003743515696,2.29,0.0693085191721482,7,25.1,32.3,0.0154553719450238,0.0342799080164715,0.0205358575324884,0.186534039253436,0.295309909620835,0.22011872292636,0.509233467451,3.855,0.206160757259747,443.874003957431,903.791646612118,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Ringgold",1182,2714,0.435519528371408,24,79,8,140.901771336554,4968,45.6,48754,14.3,2.8,69,0,0.0732689210950081,2.42,0.0992351046698873,7.7,20.6,9.6,0.00785024154589372,0.0277777777777778,0.00523349436392915,0.243357487922705,0.30012077294686,0.216183574879227,0.678092399404,1.182,0.23792270531401,483.091787439613,1590.17713365539,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Sac",2955,5535,0.533875338753388,62,194,6,92.6021195596255,9719,46.6,56698,11.2,2.4,59,0,0.0770655417223994,2.26,0.0808725177487396,7.4,20.6,18,0.00298384607469904,0.0328223068216895,0.00473299722193641,0.235723839901224,0.323387179751003,0.216894742257434,0.715781310585,2.955,0.304043625887437,637.925712521864,1996.0901327297,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Shelby",2514,6795,0.369977924944812,83,128,25,77.7336327517706,11578,45.4,58862,7.9,2,61,40.6,0.0823976507168768,2.35,0.0860252202452928,8.1,20.8,20.6,0.00803247538434963,0.0301433753670755,0.00535498358956642,0.219381585766108,0.333131801692866,0.214976679910174,0.692185007974,2.514,0.217135947486613,716.87683537744,1105.54499913629,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Sioux",10694,19051,0.561335362973072,346,465,114,45.833452691283,34909,32.7,70162,6.3,1.8,66,49.2,0.041937609212524,2.7,0.0402475006445329,9.2,28.1,43.9,0.00610157838952706,0.111060185052565,0.00988283823655791,0.137729525337306,0.267323612821908,0.250852215760979,0.82055700706,10.694,0.306339339425363,991.148414448996,1332.03471884041,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Story",20698,51038,0.405540969473725,353,1239,85,43.8305896743285,98105,26.7,57464,18.9,1.6,56,83.1,0.0461240507619387,2.34,0.0524336170429642,2.9,51.1,156.3,0.0274196014474288,0.0355333571173742,0.0857448651954539,0.0911778196829927,0.219988787523572,0.390265531828143,0.39073809037,20.698,0.210978033739361,359.818561745069,1262.93257224402,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Tama",5090,9048,0.562555260831123,137,191,53,88.7363937529579,16904,41.8,56954,11.4,3,79,27.6,0.0701017510648367,2.5,0.099621391386654,9.1,16.1,24.6,0.00810459062943682,0.102934216753431,0.00520586843350686,0.193681968764789,0.323414576431614,0.236867013724562,0.575266327003,5.09,0.301112162801704,810.459062943682,1129.91008045433,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Taylor",1873,3249,0.576485072329948,47,84,17,113.067355839121,6191,44.6,47781,12.8,2,71,0,0.0791471490873849,2.32,0.0988531739622032,9.8,14.9,11.9,0.00355354546922953,0.0817315457922791,0.00468421902762074,0.214343401712163,0.30205136488451,0.238572120820546,0.701964701965,1.873,0.302535939266677,759.166532062672,1356.80827006946,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Union",2519,6185,0.407275666936136,70,216,32,64.7301561615017,12359,40.9,49887,13.4,3.5,61,60.8,0.072497774900882,2.31,0.148879359171454,9.8,17.2,29.6,0.0114896027186666,0.0315559511287321,0.00784853143458209,0.183429080022656,0.305688162472692,0.248159236184157,0.610436893204,2.519,0.203819079213529,566.38886641314,1747.71421636055,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Van Buren",2302,3791,0.607227644420997,44,68,6,113.960113960114,7020,43.3,47905,13.1,2.7,87,0,0.0839031339031339,2.4,0.106695156695157,10.1,14.1,15.6,0.00299145299145299,0.016951566951567,0.00555555555555556,0.213390313390313,0.323361823361823,0.221937321937322,0.715825297788,2.302,0.327920227920228,626.780626780627,968.660968660969,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Wapello",7189,15633,0.459860551397684,153,410,59,62.4911234199688,35205,39.8,48226,14.7,3.4,73,69.5,0.0717227666524641,2.39,0.168299957392416,12.1,18,82.5,0.0371822184348814,0.109302655872745,0.0144581735548928,0.166340008521517,0.311859110921744,0.265360034086067,0.580821552414,7.189,0.204203948302798,434.597358329783,1164.60730009942,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Warren",13507,31039,0.435162215277554,225,615,69,60.7176433719837,51056,38.3,78192,7.1,2.3,38,58,0.0631267627702914,2.58,0.0605217800062676,4.3,31.7,81.1,0.00857881541836415,0.0295166092134127,0.00683563146349107,0.120632246944531,0.318297555625196,0.257031494829207,0.548855699212,13.507,0.264552648072704,440.692572861172,1204.55969915387,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Washington",4721,11765,0.401274968125797,117,335,31,45.165078361411,22141,41.6,65849,8.8,2.3,67,30.5,0.0663475001129127,2.45,0.083961880673863,8.9,21.5,38.2,0.0104331331014859,0.0646763922135405,0.00600695542206766,0.169730364482182,0.309967932794363,0.247278804028725,0.570029563932,4.721,0.213224334944221,528.431416828508,1513.03012510727,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Wayne",1498,3109,0.481826954004503,45,39,33,62.4902359006405,6401,45.3,46725,13,2.7,74,0,0.0742071551320106,2.38,0.122168411185752,11.1,13,12.2,0.00453054210279644,0.0164036869239181,0.00546789564130605,0.221527886267771,0.296828620528042,0.224964849242306,0.708319068812,1.498,0.234025933447899,703.015153882206,609.279800031245,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Webster",7750,17822,0.434855796206935,356,688,50,77.1838906194007,36277,40,52093,13.7,3.3,54,66.1,0.0739587066185186,2.27,0.160404664112247,9.2,19.6,53.1,0.0445185654822615,0.0514099842875651,0.0124321195247678,0.174683683876837,0.298701656697081,0.238443090663506,0.582922443297,7.75,0.213633982964413,981.338037875238,1896.51845521956,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Winnebago",3019,5970,0.50569514237856,122,159,-2,95.0751093363757,10518,43.5,54433,9.1,2.6,52,33.9,0.0683590036128542,2.26,0.0809089180452558,8.2,22.4,27.1,0.0147366419471382,0.0458262027001331,0.0106484122456741,0.198992203841034,0.30614185206313,0.230081764594029,0.601189435018,3.019,0.287031755086518,1159.91633390378,1511.69423844837,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Winneshiek",3284,12064,0.272214854111406,103,228,27,54.9203654700684,20029,39.4,61807,9.8,2.7,44,41,0.0583653702131909,2.35,0.0451345548954017,5.3,29.7,30.5,0.00793848919067352,0.0223675670278097,0.0117829147735783,0.177093214838484,0.312846372759499,0.205452094463029,0.475349915307,3.284,0.163962254730641,514.254331219731,1138.3493933796,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Woodbury",17857,45362,0.393655482562497,858,1128,142,42.9105023454491,102539,35.1,60059,13.8,2.5,81,82.5,0.0692321945796234,2.55,0.160465773998186,13.3,23,117.1,0.0371175845288134,0.169759798710734,0.0298520562907772,0.128000078019095,0.295155989428413,0.27578774905158,0.573614701977,17.857,0.174148372814246,836.754795736256,1100.06924194697,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Worth",2485,4418,0.562471706654595,30,94,8,93.9219106400107,7453,43.8,58587,9.8,2.7,56,0,0.0834563263115524,2.37,0.0756742251442372,7.2,15.5,19,0.00818462364148665,0.0307258821950892,0.00630618542868644,0.18650207969945,0.340668187307125,0.246343754192942,0.579459203036,2.485,0.333422782772038,402.522474171475,1261.23708573729,641.196273914113,1284.23641455756,0.223692212378581
"Iowa","Wright",2914,6254,0.46594179724976,101,229,35,78.8022064617809,12690,44.4,54802,10.6,2.6,72,43.2,0.0702915681639086,2.32,0.121513002364066,8.2,17.7,22.8,0.00693459416863672,0.127186761229314,0.00504334121355398,0.218203309692671,0.306382978723404,0.223955870764381,0.637081862498,2.914,0.22962962962963,795.902285263987,1804.57052797478,641.196273914113,1284.23641455756,0.223692212378581
"Indiana","Adams",5140,14385,0.357316649287452,220,450,80,70.153777079358,35636,34,56693,11.6,2.6,120,46.3,0.0472555842406555,2.83,0.0537939162644517,15.9,15.3,101.4,0.00524750252553598,0.0462453698507128,0.00367605791895836,0.13329217645078,0.275648220900213,0.253255135256482,0.739473886034,5.14,0.14423616567516,617.35323829835,1262.76798742844,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Allen",64541,171079,0.377258459542083,1733,5029,261,77.7938516215489,375351,35.3,54473,13.5,3.2,103,88.1,0.0600850936856436,2.53,0.101145327973017,10.7,28.2,540.6,0.115747660190062,0.0760807883820744,0.0437643698831227,0.112260257732096,0.302775269014869,0.287938489573759,0.57481805648,64.541,0.17194838964063,461.701181027891,1339.81260207113,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Bartholomew",9107,36674,0.248323062660195,210,1108,30,82.1722475318115,82753,38.2,63067,10.1,2.6,96,66.3,0.0539194953657269,2.53,0.070426449796382,9.1,32.3,188.7,0.0211472695853927,0.0692663710076976,0.0787886843981487,0.129675057097628,0.309003903181758,0.287264510047974,0.637160764457,9.107,0.110050390922383,253.767235024712,1338.92426860658,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Benton",2451,4166,0.588334133461354,20,145,-4,173.350283138796,8653,40.1,51649,11.5,3.2,103,0,0.0612504333757078,2.52,0.118918294233214,10.5,16.9,21.8,0.00716514503640356,0.0518895180862129,0.00323587195192419,0.161100196463654,0.328325436264879,0.242921530105166,0.705801860974,2.451,0.283254362648792,231.133710851728,1675.71940367503,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Blackford",1667,5408,0.308247041420118,101,194,15,100.586756077117,11930,42.4,45161,14.1,3.9,86,49.4,0.0821458507963118,2.41,0.125733445096396,10.6,13.6,77.3,0.0066219614417435,0.0175188600167645,0.00368818105616094,0.19010896898575,0.322632020117351,0.23419949706622,0.694525093322,1.667,0.139731768650461,846.605196982397,1626.15255658005,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Boone",6271,38992,0.160827862125564,220,678,46,79.1056582934074,66999,38.6,85876,5.4,2.7,67,65.6,0.0422543620054031,2.65,0.0357318765951731,6.4,48.3,133.9,0.0193137211003149,0.0317318168927894,0.0305825460081494,0.0991656591889431,0.336139345363364,0.269227898923865,0.61301893266,6.271,0.0935984119165958,328.363109897163,1011.95540231944,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Brown",3154,8991,0.350795239684129,31,108,-5,78.7711697518708,15234,46.7,60944,10.1,3.2,107,0,0.0974793225679401,2.43,0.0627543652356571,8.8,27.4,48.9,0.00577655244847053,0.0169358014966522,0.00452934226073257,0.171983720624918,0.369764999343574,0.209596954181436,0.634167931209,3.154,0.2070368911645,203.492188525666,708.940527766837,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Carroll",3242,9689,0.33460625451543,65,189,17,94.4005564664381,20127,40.9,57092,8.8,3.3,103,18.6,0.0733840115268048,2.54,0.0565906493764595,10.8,17.2,54.2,0.00635961643563373,0.0409400308043921,0.0017389576191186,0.158096089829582,0.340636955333631,0.241814478064292,0.728656057614,3.242,0.161077160033785,322.949272122025,939.037114324042,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Cass",3523,15302,0.230231342308195,189,357,49,105.387959425636,37955,38.7,48598,13.5,3.7,123,55.3,0.0724278751152681,2.55,0.102568831511,15.8,13.9,94.5,0.0155447240152813,0.159293900671848,0.0217889606112502,0.154762218416546,0.329679884073245,0.253036490580951,0.686027591086,3.523,0.0928204452641286,497.958108286128,940.587537873798,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Clark",29632,58298,0.508285018353974,504,1170,12,61.3496932515337,117360,37.9,56774,11.2,3.4,88,79.5,0.0776329243353783,2.46,0.0735514655760054,10.8,20.9,295.6,0.0786468984321745,0.055453306066803,0.0113752556237219,0.119759713701431,0.331032719836401,0.284040558963872,0.587273011897,29.632,0.252488070892979,429.447852760736,996.932515337423,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Clay",5735,12387,0.462985387906676,108,489,12,91.7080626671762,26170,39.9,52699,13.8,3.9,79,39.1,0.077111196025984,2.54,0.108215513947268,8.4,16.8,75.2,0.00680168131448223,0.0142529614061903,0.00366832250668705,0.154795567443638,0.333435231180741,0.254719144058082,0.75743849365,5.735,0.219144058081773,412.686282002293,1868.55177684371,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Clinton",4035,13199,0.305704977649822,225,441,57,120.93023255814,32250,37.5,51730,11.9,2.8,118,50.2,0.0655503875968992,2.68,0.0996279069767442,13.8,16.6,82,0.00644961240310078,0.16446511627907,0.00427906976744186,0.148093023255814,0.308062015503876,0.255782945736434,0.717047747142,4.035,0.125116279069767,697.674418604651,1367.44186046512,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Crawford",3063,4987,0.614196911971125,37,88,-5,170.48683462777,10558,41.8,44152,15.8,4.5,114,0,0.0865694260276568,2.48,0.104091684031066,17.8,11.4,35.1,0.00501989013070657,0.0143966660352339,0.00208372797878386,0.152301572267475,0.35385489676075,0.232809244175033,0.65628403398,3.063,0.290111763591589,350.445160068195,833.491191513544,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Daviess",5708,12097,0.471852525419525,168,412,-8,84.4721995957402,33147,35.4,55434,11.5,2.7,173,39.7,0.0630826319123903,2.74,0.0806106133285063,26.8,13.8,73.7,0.0203940024738287,0.0494464054062208,0.00509850061845718,0.134582315141642,0.28189579750807,0.265001357588922,0.795920268256,5.708,0.172202612604459,506.833197574441,1242.94807976589,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Dearborn",14944,25712,0.581207218419415,256,695,4,90.7843770174306,49568,40,66502,9.4,3.6,73,46.9,0.0777921239509361,2.64,0.0667164299548096,9.4,21.6,164.1,0.00641542930923176,0.0133150419625565,0.0045593931568754,0.132484667527437,0.352061814073596,0.24588444157521,0.757423672104,14.944,0.301484828921885,516.462233699161,1402.11426726921,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Decatur",5902,12421,0.475163030351824,96,353,60,82.1079346122266,26794,38.7,57441,11.7,3,78,46.2,0.0663581398820632,2.54,0.0772934239008733,9.1,19.6,69.1,0.00559826826901545,0.0209002015376577,0.0132865566917967,0.138725087706203,0.324736881391356,0.262185563932224,0.765029292474,5.902,0.220273195491528,358.289169216989,1317.45913264164,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","De Kalb",7014,19817,0.353938537619216,224,497,70,90.2234766112988,43226,38.1,58987,10.1,2.8,81,57.7,0.0641974737426549,2.61,0.0655161245546662,9.8,17.7,116.4,0.00425669735807153,0.0279461435247305,0.0052283347985009,0.128163605237588,0.326354508860408,0.268472678480544,0.716817316841,7.014,0.162263452551705,518.206634895665,1149.77097117476,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Delaware",28184,48269,0.583894424993267,654,1057,48,67.9608266824661,114772,34.8,43096,22.5,4,94,77.2,0.0687972676262503,2.34,0.120090265918517,10.7,24.3,300.1,0.0695204405255637,0.0256334297563866,0.013705433380964,0.150533231101662,0.280904750287527,0.30081378733489,0.541779458153,28.184,0.245565120412644,569.825392952985,920.956330812393,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Dubois",5416,22101,0.245056784760871,286,460,98,93.9739222365794,42565,39.9,62126,7.6,2.5,85,50.8,0.0565723011864208,2.54,0.0311758487019852,10,22.2,98,0.00636673323152825,0.0782567837425115,0.00725948549277575,0.142816868319041,0.331493010689534,0.249594737460355,0.671034794397,5.416,0.127240690708328,671.913543991542,1080.70010572066,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Elkhart",30908,75405,0.409893243153637,1925,3455,225,57.4041642342868,205560,34.9,59251,11.5,2.6,150,79.4,0.0507637672698969,2.76,0.0749902704806383,18.8,19.2,426.5,0.0567425569176883,0.162979178828566,0.0118554193422845,0.116569371473049,0.296054679898813,0.272956800934034,0.641385552334,30.908,0.150359992216385,936.466238567815,1680.77446974119,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Fayette",4750,10243,0.463731328712291,348,346,30,121.490866490216,23047,40.8,47737,14.5,4.6,97,63.2,0.076626025079186,2.46,0.142751768126003,17.4,11.6,112.9,0.0137978912656745,0.0134507745042739,0.00373150518505662,0.175467522888011,0.33518462272747,0.240768863626502,0.717628541448,4.75,0.206100577081616,1509.95791209268,1501.27999305766,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Floyd",8657,42121,0.205526934308302,295,708,27,77.1396613568866,77781,39.1,64992,9.5,3.3,76,79.7,0.0663658219873748,2.48,0.0834522569779252,9.7,29.5,504.1,0.0535606382021316,0.0336328923516026,0.0119309342898651,0.124194854784587,0.335493243851326,0.273382959848806,0.575607790463,8.657,0.111299674727761,379.270001671359,910.248004011262,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Fountain",4540,8122,0.558975621768037,105,255,5,110.085010091126,16351,41.6,53493,11.2,3.6,94,34,0.0662956394104336,2.46,0.0899027582410862,11.3,15,43.6,0.00495382545410067,0.0262369274050517,0.00348602531955232,0.186104825392942,0.332762522169898,0.247385481010336,0.757425742574,4.54,0.277658858785395,642.162558864901,1559.53764295762,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Franklin",7269,12148,0.598370102074416,58,227,4,101.161154116819,22736,40,62251,8.6,3.7,85,11.1,0.0616203377902885,2.67,0.0577058409570725,11.8,19.8,60.1,0.00307881773399015,0.0117434904996481,0.0107318789584799,0.143428923293455,0.345047501759324,0.24274278676988,0.788444040036,7.269,0.319713230119634,255.102040816327,998.416608022519,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Fulton",4264,9208,0.463075586446568,105,206,15,84.6107903643241,20092,40.3,52798,13.6,3.4,114,35.1,0.0745072665737607,2.5,0.0902846904240494,12.6,14.4,56.6,0.00776428429225562,0.0529564005574358,0.00602229743181366,0.170615170217002,0.319928329683456,0.246466255225961,0.717697635539,4.264,0.212223770654987,522.59605813259,1025.28369500299,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Gibson",8237,16335,0.504254667891032,202,580,18,101.638168121488,33452,39.9,56960,10.6,2.7,74,46.4,0.0721332057873969,2.47,0.0737175654669377,9.1,17.4,68.7,0.0204173143608753,0.0166507234246084,0.00547052493124477,0.153114910917135,0.326617242616286,0.253467655147674,0.716067735264,8.237,0.246233409063733,603.850292957073,1733.82757383714,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Grant",12681,27519,0.460808895672081,340,942,54,95.547197282213,65936,39.5,45138,19.9,3.9,86,71.1,0.0802748119388498,2.39,0.142547318611987,13,17.1,169.2,0.0700527784518321,0.0439972094151905,0.00952438728463965,0.172485440427081,0.308617447221548,0.228630793496724,0.673917350133,12.681,0.192322858529483,515.651540888134,1428.65809269595,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Greene",6889,15001,0.459236050929938,119,278,-1,99.9812535149659,32006,41.1,46835,14,4.4,93,25.2,0.0820783603074424,2.44,0.0998250328063488,12.3,14.8,61.1,0.00262450790476786,0.0148722114603512,0.00374929700681122,0.166125101543461,0.344779103918015,0.23733050053115,0.74656688222,6.889,0.215240892332688,371.80528650878,868.587139911267,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Hamilton",53147,195988,0.271174765801988,1041,3965,127,68.164054216174,330086,35.6,101740,4.2,2.7,55,94.4,0.0503717213089922,2.73,0.0217034348624298,3.6,57.8,696.4,0.0426010191283484,0.0410741443139061,0.0622565028507722,0.0717661457923087,0.335924577231388,0.276037153953818,0.568241879841,53.147,0.161009555085644,315.372357506832,1201.20211096502,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Hancock",7585,43244,0.175400055499029,226,916,24,65.4870270199473,76351,39.1,73831,5.6,3,73,69.6,0.065893046587471,2.64,0.0437322366439208,6.2,30.3,228.8,0.0281070319969614,0.0243873688622284,0.00877526162067294,0.117051512095454,0.340139618341607,0.265065290565939,0.695311849446,7.585,0.0993438199892601,296.001362130162,1199.72233500544,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Harrison",12081,20445,0.590902421129861,143,376,29,96.6542750929368,40350,40.2,60379,9.3,3.5,83,14.2,0.0730855018587361,2.56,0.0659479553903346,11,17.4,81.2,0.00639405204460967,0.0199752168525403,0.00453531598513011,0.135092936802974,0.343420074349442,0.251053283767038,0.701262953368,12.081,0.299405204460967,354.399008674102,931.84634448575,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Hendricks",28858,89397,0.322807253039811,531,1962,63,62.27209312073,167009,36.7,80834,5.9,2.9,66,82.2,0.0563682196767839,2.71,0.0314533947272303,6.6,36.3,357.4,0.0722236526175236,0.0402672909843182,0.0298486907891191,0.0932225209419852,0.327185960038082,0.270236933338922,0.642137712934,28.858,0.172793083007503,317.94693699142,1174.78698752762,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Henry",11343,21272,0.533236179014667,300,606,10,84.9371258105281,48271,41.4,50183,14.4,3.5,81,57.1,0.073294524662841,2.43,0.105467050610097,10.4,16.6,126.2,0.0268484183049864,0.0193905243313791,0.00399825982473949,0.165751693563423,0.316007540759462,0.226616394936919,0.692154420922,11.343,0.234985809285078,621.491164467279,1255.4121522239,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Howard",10746,41039,0.261848485586881,255,1379,35,95.9133623096909,82366,40.7,55365,12.3,4.1,81,78.5,0.0799966005390574,2.38,0.123958915086322,11.1,21.2,282.4,0.0747759998057451,0.0345530922953646,0.0125415826918874,0.163186266177792,0.320945535779326,0.252664934560377,0.644147575774,10.746,0.130466454605055,309.593764417357,1674.23451424131,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Huntington",5257,18023,0.29168284969206,160,498,64,102.097130242826,36240,39,53809,10.1,3.6,86,49,0.0694260485651214,2.52,0.0797737306843267,9,19,97,0.00689845474613687,0.0260485651214128,0.0059326710816777,0.150827814569536,0.333774834437086,0.254690949227373,0.729247527232,5.257,0.145060706401766,441.501103752759,1374.17218543046,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Jackson",9223,19422,0.474873854391927,259,687,-9,68.0102468771962,44111,38.7,55518,12,2.8,105,56.3,0.0612772324363537,2.53,0.0823150688036998,13.4,15.5,83.2,0.0105415882659654,0.0717281403731495,0.0244610187934982,0.137562059350275,0.323116682913559,0.263290335743919,0.733344741045,9.223,0.209086168982793,587.155131373127,1557.43465348779,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Jasper",7915,15683,0.504686603328445,271,428,27,86.9044051543302,33370,38,66720,9.4,3.9,96,32,0.0653581060833084,2.66,0.0774048546598741,11.8,14.9,59.8,0.00791129757267006,0.0610728198981121,0.00476475876535811,0.140905004495055,0.327240035960443,0.245939466586755,0.703773160303,7.915,0.237189091998801,812.106682649086,1282.58915193287,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Jay",3509,8543,0.410745639705022,132,316,44,86.6884993257561,20764,39,48392,13,3.3,107,44.3,0.0616451550760932,2.58,0.0852436910036602,15.2,10.6,55.4,0.00471970718551339,0.0322673858601426,0.00423810441148141,0.157339626276247,0.3162685417068,0.246291658639954,0.715523737754,3.509,0.168994413407821,635.715661722212,1521.86476594105,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Jefferson",6940,14865,0.466868483013791,102,506,58,80.7252856433184,32208,39.7,51031,15.5,3.4,86,54.9,0.0780861897665176,2.42,0.0952868852459016,9.9,17.9,89.9,0.0189393939393939,0.0288748137108793,0.00807252856433184,0.147230501738698,0.32557128663686,0.239102086438152,0.634276799643,6.94,0.215474416294088,316.691505216095,1571.03825136612,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Jennings",7123,12347,0.576901271563943,55,308,25,90.5436239180037,27611,38.4,51560,14.8,3.6,94,39.8,0.0738473796675238,2.64,0.0939480641773206,14.6,11.1,75.8,0.00804027380391873,0.0257868240918475,0.00322335301148093,0.130419035891493,0.346166382963312,0.253775669117381,0.739721097616,7.123,0.257976893267176,199.195972619608,1115.49744666981,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Johnson",16629,78343,0.212258912729918,621,2021,89,86.413826212194,156225,36.8,69880,7.7,2.9,86,86.1,0.0650280044807169,2.63,0.0539030244839174,8,31.8,435.8,0.0226212193951032,0.0360825732117139,0.0350392062730037,0.109931188990238,0.316511441830693,0.285370459273484,0.686345860575,16.629,0.106442630820931,397.503600576092,1293.64698351736,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Knox",8102,16195,0.500277863538129,263,528,9,89.443013958531,36895,38.5,48606,15.7,3.3,92,63.8,0.0733161675023716,2.35,0.113240276460225,11.7,16.4,74.5,0.0286759723539775,0.0223607534896327,0.00899850928310069,0.164304106247459,0.300257487464426,0.262826941319962,0.715429826261,8.102,0.219596151240005,712.833717305868,1431.0882233365,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Kosciusko",20473,36201,0.565536863622552,614,1239,100,94.5251058681186,79344,37.7,57367,9,2.6,114,53.4,0.0630797539826578,2.6,0.0610758217382537,14.5,22.7,145.6,0.00996924783222424,0.0805479935470861,0.0161574914297237,0.131994857834241,0.312310949788264,0.270417422867514,0.749334001943,20.473,0.258028332325066,773.845533373664,1561.55474894132,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Lagrange",6584,10765,0.611611704598235,113,294,-11,40.6814136791253,39330,30.4,67498,7.8,2.5,255,8.4,0.0380625476735317,3.17,0.0318077803203661,36.3,10.4,97.8,0.00447495550470379,0.0414696160691584,0.00450038138825324,0.109127892194254,0.271980676328502,0.268115942028986,0.735448073702,6.584,0.167404017289601,287.312484108823,747.520976353928,485.020796852543,1230.98478483917,0.179473086628298
"Indiana","Lake",93431,222982,0.419006915356397,2822,6016,270,73.4913121295759,484411,37.4,55280,15.7,4.9,88,96,0.0595919580686648,2.6,0.137098455650264,11.9,22.1,994.1,0.233747788551457,0.193851915006059,0.0169339672303065,0.135979571066718,0.325393106267199,0.268899756611638,0.377358961682,93.431,0.192875471448832,582.563154015908,1241.92060048182,485.020796852543,1230.98478483917,0.179473086628298
